2025-05-22 20:29:16.515 | INFO     | GameEngine.Engine.game:run:178 - Game started between Agent1 and Agent2
2025-05-22 20:32:12.398 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:12.398 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:12.399 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick']
2025-05-22 20:32:12.399 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick', 'fireball']
2025-05-22 20:32:12.656 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:12.656 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:12.657 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick']
2025-05-22 20:32:14.824 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:14.824 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:14.825 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:15.152 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:15.153 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:15.153 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low punch']
2025-05-22 20:32:15.154 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low punch', 'fireball']
2025-05-22 20:32:17.217 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:17.217 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'high punch']
2025-05-22 20:32:17.218 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'high punch', 'low kick']
2025-05-22 20:32:17.837 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:17.837 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:17.838 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick']
2025-05-22 20:32:17.838 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick', 'fireball']
2025-05-22 20:32:19.247 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:19.248 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:19.248 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:20.458 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:20.459 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:20.459 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:21.608 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:21.609 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:21.609 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:22.754 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:22.754 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:22.755 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:23.926 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:23.926 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:23.927 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:25.061 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:25.061 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:25.062 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:26.236 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:26.236 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:26.237 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:27.431 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:27.431 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:27.432 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:28.557 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:28.557 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:28.557 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:29.751 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:29.752 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:29.752 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:30.779 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:30.779 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:30.780 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:32.105 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:32.106 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:32.106 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:33.171 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:33.171 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:33.172 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:34.564 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:34.565 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:34.565 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:35.496 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:35.497 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:35.497 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:36.873 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:36.874 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:36.874 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:37.789 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:37.790 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:37.790 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:39.184 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:39.184 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:39.185 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:40.104 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:40.104 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:40.105 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:41.505 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:41.505 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:41.506 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:42.683 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:42.684 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:42.684 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch']
2025-05-22 20:32:42.685 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch', 'hurricane']
2025-05-22 20:32:43.780 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:43.780 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:43.781 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:45.385 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:45.386 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:45.386 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:46.204 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:46.205 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:46.206 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:47.756 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:47.757 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:47.757 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:48.542 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:48.543 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:48.543 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:50.071 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:50.071 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:50.072 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:50.863 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:50.863 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:50.864 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:52.568 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:52.569 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:52.569 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch']
2025-05-22 20:32:52.570 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch', 'high kick']
2025-05-22 20:32:53.197 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:53.197 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:53.198 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:54.926 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:54.927 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:54.927 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:55.511 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:55.511 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:55.512 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:57.252 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:57.253 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:57.253 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:57.841 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:57.841 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:57.842 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:32:59.665 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:32:59.665 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:32:59.666 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:33:00.153 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:33:00.153 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:33:00.153 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:33:02.063 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:33:02.064 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:33:02.064 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 20:33:02.536 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:33:02.536 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:33:02.537 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low punch']
2025-05-22 20:33:02.537 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low punch', 'fireball']
2025-05-22 20:33:04.549 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:33:04.550 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:33:04.550 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low punch']
2025-05-22 20:33:04.551 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low punch', 'fireball']
2025-05-22 20:33:05.254 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:33:05.254 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:33:05.255 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick']
2025-05-22 20:33:05.255 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick', 'fireball']
2025-05-22 20:33:07.337 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 20:33:07.337 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 20:33:07.338 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick']
2025-05-22 20:33:07.338 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'low kick', 'fireball']
2025-05-22 20:33:15.370 | INFO     | GameEngine.Engine.game:run:210 - [green] Player2 Qwen/Qwen3-4B Agent2 won!
2025-05-22 21:12:30.729 | INFO     | GameEngine.Engine.game:run:178 - Game started between Agent1 and Agent2
2025-05-22 21:12:32.507 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:32.508 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:32.508 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:32.615 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:32.616 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:32.616 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:34.731 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:34.732 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:34.732 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:34.866 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:34.866 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:34.866 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:36.958 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:36.959 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:36.959 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:37.266 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:37.266 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:37.267 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:39.241 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:39.241 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:39.242 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:39.580 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:39.580 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:39.580 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:41.556 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:41.557 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:41.557 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:42.062 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:42.062 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:42.063 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch']
2025-05-22 21:12:42.063 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch', 'high kick']
2025-05-22 21:12:43.820 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:43.821 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:43.821 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:44.584 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:44.584 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:44.585 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:46.209 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:46.210 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:46.210 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:46.961 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:46.962 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:46.962 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:48.506 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:48.506 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:48.507 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:49.513 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:49.514 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:49.514 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch']
2025-05-22 21:12:49.515 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'high punch', 'high kick']
2025-05-22 21:12:50.752 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:50.752 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:50.752 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:51.957 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:51.958 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:51.958 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:53.039 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
2025-05-22 21:12:53.039 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer']
2025-05-22 21:12:53.040 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer', 'move closer', 'fireball']
2025-05-22 21:12:54.433 | INFO     | GameEngine.Agent.robot:get_moves_from_llm:262 - Next moves: ['move closer']
